game_id,name,slug,first_release_date_iso,release_year,total_rating,category_decoded,status_decoded,is_high_rated,rating_confidence,playtime_length,genres,themes,platforms,developers,publishers,mp_campaign_coop,mp_splitscreen,mp_online_coop,mp_offline_coop,mp_max_online_players,summary_length,storyline_length,category_is_main_game,category_is_variant_or_special,platform_pc,platform_playstation_4,platform_playstation_5,platform_xbox_one,platform_xbox_series_x_s,platform_nintendo_switch,genre_action,genre_adventure,genre_role_playing_rpg,genre_strategy,genre_shooter,genre_indie,genre_simulator,genre_platform,dev_nintendo,dev_ubisoft,dev_electronic_arts,dev_sony,dev_square_enix,dev_capcom,dev_valve
10264,Moonbase Alpha,moonbase-alpha,2010-07-06,2010,67.53251751972772,Main Game,Released,0,Very Low Confidence,Very Long,"Simulator, Sport, Strategy, Adventure, Indie",Action,PC (Microsoft Windows),"Virtual Heroes, Army Game Studio",NASA,1,0,1,0,0,283,1272,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
13210,How to Survive 2,how-to-survive-2,2016-09-08,2016,67.20635039684613,Main Game,Released,0,Low Confidence,Very Long,"Role-playing (RPG), Adventure","Action, Horror, Survival","PC (Microsoft Windows), PlayStation 4, Xbox One",EKO Software,505 Games,1,0,1,1,4,288,529,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
138858,Ender Lilies: Quietus of the Knights,ender-lilies-quietus-of-the-knights,2021-06-21,2021,82.37733642434773,Main Game,Released,1,Medium Confidence,Medium,"Platform, Role-playing (RPG), Adventure, Indie","Action, Fantasy","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, Xbox Series X|S","Live Wire, adglobe",Binary Haze Interactive,0,0,0,0,0,537,357,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
35432,Luxor HD,luxor-hd,2011-08-23,2011,80.0,Main Game,Released,1,Very Low Confidence,Medium,Strategy,Not Listed,"PC (Microsoft Windows), Mac",MumboJumbo,MumboJumbo,0,0,0,0,0,476,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166866,The Simplest Game,the-simplest-game,2021-05-05,2021,,Main Game,Released,0,Higher Confidence,Very Long,"Adventure, Indie",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,199,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12632,Sword Art Online: Hollow Realization,sword-art-online-hollow-realization,2016-10-27,2016,72.24230769230769,Main Game,Released,0,Low Confidence,Very Long,"Role-playing (RPG), Adventure","Action, Fantasy","PlayStation Vita, PlayStation 4",Aquria,Bandai Namco Entertainment,0,0,1,0,4,141,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
310319,Bug Splash TD,bug-splash-td,2024-07-30,2024,,Main Game,Released,0,Higher Confidence,Very Long,Strategy,Fantasy,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,276,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153335,The Great Empire: Relic of Egypt,the-great-empire-relic-of-egypt,2019-07-10,2019,,Main Game,Released,0,Higher Confidence,Very Long,"Strategy, Adventure, Indie",Non-fiction,"PC (Microsoft Windows), Mac",Platinum Games,"Alawar, Big Fish Games",0,0,0,0,0,141,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
144147,The Lost Cube,the-lost-cube,2021-02-25,2021,,Main Game,Released,0,Higher Confidence,Very Long,"Platform, Adventure, Indie, Arcade",Action,"PC (Microsoft Windows), PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch",Red Mount Media,JanduSoft,0,0,0,0,0,291,492,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
115305,RWBY Deckbuilding Game,rwby-deckbuilding-game,2019-02-14,2019,,Main Game,Released,0,Higher Confidence,Very Long,"Strategy, Card & Board Game",Fantasy,"PC (Microsoft Windows), Android, iOS",80Arcade,Rooster Teeth Games,0,0,0,0,0,246,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61247,Platdude in a Go Kart,platdude-in-a-go-kart,2014-07-21,2014,,Main Game,Released,0,Higher Confidence,Very Long,Racing,Not Listed,"Ouya, Web browser",Not Listed,Not Listed,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64462,Page Chronica,page-chronica,2012-12-04,2012,,Main Game,Released,0,Higher Confidence,Very Long,"Platform, Puzzle",Action,PlayStation 3,Red Hare Studios,Sony Computer Entertainment,0,0,0,0,0,43,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
308045,Type To Report,type-to-report,2024-07-10,2024,,Main Game,Released,0,Higher Confidence,Very Long,Indie,"Horror, Survival",PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275093,Space Strider,space-strider,2024-02-03,2024,,Main Game,Released,0,Higher Confidence,Very Long,Indie,Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,214,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113115,The Last Campfire,the-last-campfire,2020-08-04,2020,83.55176169353439,Main Game,Released,1,Medium Confidence,Short,"Puzzle, Role-playing (RPG), Adventure, Indie","Action, Fantasy","PC (Microsoft Windows), Mac, iOS, PlayStation 4, Xbox One, Nintendo Switch",Hello Games,Hello Games,0,0,0,0,0,125,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
316746,Spiderling,spiderling,2014-03-27,2014,,Main Game,Released,0,Higher Confidence,Very Long,"Platform, Puzzle",Action,Web browser,Not Listed,Not Listed,0,0,0,0,0,169,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64261,Invincible Knight,invincible-knight,2012-12-21,2012,,Main Game,Released,0,Higher Confidence,Very Long,Hack and slash/Beat 'em up,Action,PlayStation 3,Keystone Game Studio,Keystone Game Studio,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127174,Cook Dungeon,cook-dungeon,2019-12-11,2019,40.0,Main Game,Released,0,No Rating Evidence,Very Long,"Role-playing (RPG), Adventure, Indie",Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,162,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30616,Danger Room,danger-room,2016-12-22,2016,,Main Game,Released,0,Higher Confidence,Very Long,Indie,Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,147,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16205,Ride 'em Low,ride-em-low,2013-11-04,2013,50.0,Main Game,Released,0,Very Low Confidence,Very Long,"Racing, Simulator",Not Listed,PC (Microsoft Windows),Libredia,"Red Dot Games, PLAY",0,0,0,0,0,283,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243607,Stroke the Koala,stroke-the-koala,2023-04-01,2023,,Main Game,Released,0,Higher Confidence,Very Long,Arcade,Not Listed,"PlayStation 4, PlayStation 5",Game Achievements Ltd,Game Achievements Ltd,0,0,0,0,0,119,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126258,ParaLily,paralily,2021-11-09,2021,,Main Game,Released,0,Higher Confidence,Very Long,"Platform, Puzzle, Adventure, Indie",Action,"PC (Microsoft Windows), Nintendo Switch",Team ParaLily,Not Listed,0,0,0,0,0,1308,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
394988,Welcome to Fredbears,welcome-to-fredbears,2022-09-29,2022,,Main Game,Released,0,Higher Confidence,Very Long,Point-and-click,Horror,PC (Microsoft Windows),Mitnick,Not Listed,0,0,0,0,0,302,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204595,Angry Birds Breakfast 1,angry-birds-breakfast-1,2014-12-31,2014,,Main Game,Released,0,Higher Confidence,Very Long,"Puzzle, Strategy, Tactical",Not Listed,PC (Microsoft Windows),Rovio Entertainment,Not Listed,0,0,0,0,0,0,314,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317138,Super Slime Blitz,super-slime-blitz,2016-10-06,2016,,Main Game,Released,0,Higher Confidence,Very Long,Arcade,Comedy,"Android, Web browser",Cartoon Network,Cartoon Network,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118272,Predator: Hunting Grounds,predator-hunting-grounds,2020-04-24,2020,51.91621244133472,Main Game,Released,0,Low Confidence,Very Long,Shooter,"Action, Science fiction, Stealth","PC (Microsoft Windows), PlayStation 4, PlayStation 5, Xbox Series X|S",Illfonic,Illfonic,0,0,0,0,0,304,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254497,Falldown 3D,falldown-3d,2011-03-15,2011,,Main Game,Released,0,Higher Confidence,Very Long,Puzzle,Not Listed,"Android, iOS",Not Listed,Not Listed,0,0,0,0,0,282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72496,Captain Firebeard and the Bay of Crows,captain-firebeard-and-the-bay-of-crows,2017-10-04,2017,,Main Game,Released,0,Higher Confidence,Very Long,Adventure,Not Listed,"PC (Microsoft Windows), Mac",Sapphire Dragon Productions,Sapphire Dragon Productions,0,0,0,0,0,182,650,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278741,Call of Farming: Together,call-of-farming-together,2024-01-04,2024,,Main Game,Released,0,Higher Confidence,Very Long,"Racing, Simulator, Sport, Strategy, Indie",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,110,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
129456,War of the Wasteland,war-of-the-wasteland,2020-04-24,2020,,Main Game,Early Access,0,Higher Confidence,Very Long,Indie,Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,179,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102058,Outriders,outriders,2021-04-01,2021,75.94270378661439,Main Game,Released,0,Medium Confidence,Long,"Shooter, Role-playing (RPG), Adventure","Action, Science fiction","PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S, Google Stadia",People Can Fly,Square Enix,1,0,1,0,0,581,263,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
368343,Happy Anime Puzzle,happy-anime-puzzle,2019-04-04,2019,,Main Game,Released,0,Higher Confidence,Very Long,"Puzzle, Role-playing (RPG), Simulator, Strategy, Adventure, Indie",Erotic,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,150,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
37135,Yoshi's Crafted World,yoshis-crafted-world,2019-03-29,2019,78.26628495536397,Main Game,Released,0,Medium Confidence,Short,Platform,Action,Nintendo Switch,Good-Feel,Nintendo,1,0,0,1,0,452,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26673,Omori,omori,2020-12-25,2020,86.39409971849183,Main Game,Released,1,Medium Confidence,Long,"Role-playing (RPG), Adventure, Indie","Fantasy, Horror","PC (Microsoft Windows), Mac, Nintendo 3DS, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch, Xbox Series X|S",OMOCAT,"OMOCAT, PLAYISM",0,0,0,0,0,384,868,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
151575,Delicatte,delicatte,2014-12-31,2014,,Main Game,Released,0,Higher Confidence,Very Long,Adventure,Not Listed,PC (Microsoft Windows),Skirt,Not Listed,0,0,0,0,0,316,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88119,Picrastination,picrastination,2018-03-07,2018,70.0,Main Game,Released,0,Very Low Confidence,Very Long,"Puzzle, Indie",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,191,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103079,Defoliation,defoliation,2018-05-31,2018,,Main Game,Released,0,Higher Confidence,Very Long,"Puzzle, Role-playing (RPG), Adventure, Indie",Not Listed,"PC (Microsoft Windows), Nintendo Switch",Not Listed,COSEN,0,0,0,0,0,39,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8685,Game of War: Fire Age,game-of-war-fire-age,2013-07-25,2013,,Main Game,Released,0,Higher Confidence,Very Long,"Role-playing (RPG), Strategy",Not Listed,"Android, iOS",MachineZone,MachineZone,0,0,0,0,0,166,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
492,Gears of War 3,gears-of-war-3,2011-09-20,2011,89.24822986872624,Main Game,Released,1,Higher Confidence,Short,Shooter,"Action, Science fiction, Horror",Xbox 360,Epic Games,Microsoft Studios,1,1,1,1,0,625,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310806,Raid on Rift,raid-on-rift,2024-08-07,2024,,Main Game,Released,0,Higher Confidence,Very Long,"Puzzle, Strategy, Turn-based strategy (TBS), Indie, Card & Board Game",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,223,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7405,Everybody's Gone to the Rapture,everybody-s-gone-to-the-rapture,2015-08-11,2015,75.6449970936875,Main Game,Released,0,Medium Confidence,Very Short,Adventure,"Science fiction, Drama","PC (Microsoft Windows), PlayStation 4",The Chinese Room,Sony Computer Entertainment,0,0,0,0,0,834,486,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
222370,Fantasy Maiden Wars: Dream of the Stray Dreamer,fantasy-maiden-wars-dream-of-the-stray-dreamer,2022-03-31,2022,,Main Game,Released,0,Higher Confidence,Very Long,"Role-playing (RPG), Simulator",Fantasy,"PC (Microsoft Windows), Nintendo Switch",Not Listed,Phoenixx Inc.,0,0,0,0,0,225,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23586,Wreck-It Ralph,wreck-it-ralph,2012-10-30,2012,53.0,Main Game,Released,0,Very Low Confidence,Very Long,Platform,Comedy,"Wii, Nintendo DS, Nintendo 3DS",Pipeworks Software,Activision,0,0,0,0,0,585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10835,Smashcat,smashcat,2013-03-15,2013,,Main Game,Released,0,Higher Confidence,Very Long,Shooter,Not Listed,PC (Microsoft Windows),Gamecrafter,KISS ltd,0,0,0,0,0,342,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147676,Dragon Marked for Death: Frontline Fighters,dragon-marked-for-death-frontline-fighters,2019-01-31,2019,,Main Game,Released,0,Higher Confidence,Very Long,"Role-playing (RPG), Indie",Action,Nintendo Switch,Inti Creates,Inti Creates,0,0,0,0,0,1532,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
44255,Prelude for a Dream,prelude-for-a-dream,2017-06-27,2017,,Main Game,Released,0,Higher Confidence,Very Long,"Role-playing (RPG), Adventure",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,33,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
259076,Scribble Worm,scribble-worm,2011-05-04,2011,,Main Game,Released,0,Higher Confidence,Very Long,Puzzle,Kids,iOS,Not Listed,Not Listed,0,0,0,0,0,413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195567,Forgotten Fables: Wolves on the Westwind,forgotten-fables-wolves-on-the-westwind,2022-05-25,2022,,Main Game,Released,0,Higher Confidence,Very Long,"Role-playing (RPG), Adventure, Visual Novel","Fantasy, Mystery","PC (Microsoft Windows), iOS",Owned by Gravity,Not Listed,0,0,0,0,0,116,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14685,Thea: The Awakening,thea-the-awakening,2015-11-20,2015,80.65903576096494,Main Game,Released,1,Low Confidence,Very Long,"Role-playing (RPG), Simulator, Strategy, Turn-based strategy (TBS), Adventure, Indie, Card & Board Game","Fantasy, Survival, 4X (explore,  expand,  exploit,  and exterminate)","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",MuHa Games,Monster Couch,0,0,0,0,0,106,3101,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
33758,Die Young,die-young,2019-09-12,2019,74.19080339013549,Main Game,Released,0,Very Low Confidence,Very Long,"Simulator, Adventure, Indie","Action, Horror","PC (Microsoft Windows), PlayStation 4",IndieGala,IndieGala,0,0,0,0,0,233,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
154840,Jubeat Mobile 2,jubeat-mobile-2,2011-02-18,2011,,Main Game,Released,0,Higher Confidence,Very Long,Music,Not Listed,Legacy Mobile Device,Konami Digital Entertainment,Konami Digital Entertainment,0,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99021,Save Snegurochka,save-snegurochka,2018-04-26,2018,,Main Game,Released,0,Higher Confidence,Very Long,"Adventure, Indie",Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,230,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40477,Slay the Spire,slay-the-spire,2019-01-23,2019,88.50384312340358,Main Game,Released,1,Higher Confidence,Long,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Adventure, Indie, Card & Board Game",Fantasy,"Linux, PC (Microsoft Windows), Mac, Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",Mega Crit Games,Humble Games,0,0,0,0,0,200,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
262244,RoboHunters,robohunters,2023-09-16,2023,,Main Game,Released,0,Higher Confidence,Very Long,Indie,Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,101,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
139317,Pontefract,pontefract,2012-07-01,2012,,Main Game,Released,0,Higher Confidence,Very Long,Indie,"Fantasy, Horror",Web browser,Kitty Horrorshow,Not Listed,0,0,0,0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
253499,Mortal Kombat: Defenders of The Realm,mortal-kombat-defenders-of-the-realm,2020-12-09,2020,,Main Game,Released,0,Higher Confidence,Very Long,Hack and slash/Beat 'em up,Action,PC (Microsoft Windows),ZVitor,ZVitor,0,0,0,0,0,51,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193359,Rayman Legends,rayman-legends--1,2013-08-29,2013,41.48956402074872,Main Game,Released,0,Low Confidence,Medium,"Platform, Adventure","Action, Fantasy, Comedy","Wii U, PlayStation Vita",Ubisoft Montpellier,Nintendo,0,0,0,0,0,321,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
214409,Atlas Fallen,atlas-fallen,2023-08-10,2023,70.99435999140147,Main Game,Released,0,Low Confidence,Medium,"Role-playing (RPG), Adventure","Action, Fantasy, Mystery","PC (Microsoft Windows), PlayStation 5, Xbox Series X|S",Deck13 Interactive,Focus Entertainment,0,0,0,0,0,235,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
221955,Tokyo Yamanote Boys Dark Cherry Disc,tokyo-yamanote-boys-dark-cherry-disc,2011-08-25,2011,,Main Game,Released,0,Higher Confidence,Very Long,Visual Novel,"Comedy, Drama, Romance",PC (Microsoft Windows),Rejet,Rejet,0,0,0,0,0,153,491,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21979,"Shh, Zombies",shh-zombies,2014-07-22,2014,,Main Game,Released,0,Higher Confidence,Very Long,Puzzle,"Stealth, Comedy","PC (Microsoft Windows), Android, iOS",Enigma 23,Not Listed,0,0,0,0,0,440,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120431,Rad TV,rad-tv,2019-08-02,2019,60.0,Main Game,Released,0,No Rating Evidence,Very Long,"Sport, Indie","Action, Comedy",PC (Microsoft Windows),Ruffian Games,Ruffian Games,0,0,0,0,0,171,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122766,Pilgrims,pilgrims,2019-10-05,2019,75.35160579793416,Main Game,Released,0,Medium Confidence,Very Short,"Point-and-click, Puzzle, Adventure, Indie","Fantasy, Comedy","Linux, PC (Microsoft Windows), Mac, Android, iOS, Nintendo Switch",Amanita Design,Amanita Design,0,0,0,0,0,879,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
121438,Inbento,inbento,2019-09-03,2019,79.47363855937957,Main Game,Released,0,Very Low Confidence,Very Short,"Puzzle, Strategy, Adventure, Indie, Card & Board Game","Educational, Kids","PC (Microsoft Windows), Android, iOS, Xbox One, Nintendo Switch",Afterburn,"7levels, Afterburn, Crunchyroll Games",0,0,0,0,0,309,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
86326,Shinobi Bad Buddies,shinobi-bad-buddies,2018-11-28,2018,,Main Game,Early Access,0,Higher Confidence,Very Long,"Platform, Indie",Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,162,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
244698,StackHoops,stackhoops,2023-05-18,2023,,Main Game,Released,0,Higher Confidence,Very Long,"Sport, Strategy, Indie",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,236,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
224613,Creepy Forest,creepy-forest,2023-01-11,2023,,Main Game,Released,0,Higher Confidence,Very Long,"Platform, Puzzle, Indie","Horror, Thriller, Drama, Mystery",PC (Microsoft Windows),Fly & Wing Studio,Fly & Wing Studio,0,0,0,0,0,132,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
151133,Jad,jad,2021-02-17,2021,,Main Game,Released,0,Higher Confidence,Very Long,"Platform, Adventure",Action,PC (Microsoft Windows),Dnovel,My Way Games,0,0,0,0,0,52,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
244478,Legacy of Epstein: Bad Omen,legacy-of-epstein-bad-omen,2023-04-07,2023,,Main Game,Released,0,Higher Confidence,Very Long,"Adventure, Indie",Not Listed,PC (Microsoft Windows),GZ Storm,GZ Storm,0,0,0,0,0,71,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
194106,Limbus Company,limbus-company,2023-02-27,2023,90.75756094823043,Main Game,Released,1,Low Confidence,Very Long,"Role-playing (RPG), Strategy, Adventure, Visual Novel","Science fiction, Horror, Non-fiction","PC (Microsoft Windows), Android, iOS",Project Moon,Project Moon,0,0,0,0,0,766,721,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
120420,Lotus Minigames: Berlin Traffic,lotus-minigames-berlin-traffic,2019-07-07,2019,,Main Game,Released,0,Higher Confidence,Very Long,Indie,Not Listed,PC (Microsoft Windows),Oriolus Software GmbH,Oriolus Software GmbH,0,0,0,0,0,103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166702,Mrs. Fantastic's Freaky Figurine Shop,mrs-fantastics-freaky-figurine-shop,2022-06-24,2022,,Main Game,Released,0,Higher Confidence,Very Long,Strategy,Not Listed,"PC (Microsoft Windows), Mac",Not Listed,Not Listed,0,0,0,0,0,259,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
471,Crysis 2,crysis-2,2011-03-22,2011,81.89795620633619,Main Game,Released,1,Higher Confidence,Short,"Shooter, Adventure","Action, Science fiction, Stealth","PC (Microsoft Windows), PlayStation 3, Xbox 360",Crytek Frankfurt,Electronic Arts,0,0,0,0,16,508,1110,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4721,Merchant Kingdom,merchant-kingdom,2010-10-19,2010,,Main Game,Released,0,Higher Confidence,Very Long,Role-playing (RPG),"Fantasy, Open world","Android, iOS",Oberon Interactive,Chillingo Ltd,0,0,0,0,0,1986,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54583,Road of the Dead 2,road-of-the-dead-2,2013-08-26,2013,,Main Game,Released,0,Higher Confidence,Very Long,Arcade,Action,Web browser,Not Listed,Not Listed,0,0,0,0,0,145,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34445,Dexterity Ball 3D,dexterity-ball-3d,2015-12-07,2015,,Main Game,Released,0,Higher Confidence,Very Long,"Racing, Indie",Action,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,406,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5604,Hive,hive,2013-11-13,2013,80.0,Main Game,Released,1,Very Low Confidence,Very Long,"Shooter, Strategy, Indie, Card & Board Game",Horror,"PC (Microsoft Windows), DOS",BlueLine Game Studios,Not Listed,0,0,1,0,0,257,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
333177,Potion Pleasing,potion-pleasing,2024-09-01,2024,,Main Game,Released,0,Higher Confidence,Very Long,"Indie, Visual Novel","Fantasy, Mystery, Romance","Linux, PC (Microsoft Windows), Mac",prikarin,prikarin,0,0,0,0,0,45,814,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
393591,Remy Raccoon and the Lost Temple: Festive Frolics - Volume 1,remy-raccoon-and-the-lost-temple-festive-frolics-volume-1,2021-11-14,2021,,Main Game,Released,0,Higher Confidence,Very Long,"Adventure, Indie",Not Listed,PC (Microsoft Windows),Not Listed,Not Listed,0,0,0,0,0,216,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
126310,Party Pumper,party-pumper,2019-11-21,2019,70.0,Main Game,Early Access,0,No Rating Evidence,Very Long,"Music, Indie",Not Listed,"PC (Microsoft Windows), PlayStation VR",Fibrum Limited,Fibrum Limited,0,0,0,0,0,295,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
